,cohen_d,instance,is_dropout,is_pruned,layer-is_sig,layer-max,layer-mean,layer-min,layer-percentile,layer-stdev,layer_nonzero-is_sig,layer_nonzero-max,layer_nonzero-mean,layer_nonzero-min,layer_nonzero-percentile,layer_nonzero-stdev,model,n_samples,ncut,Training
0,-0.08841629154015303,0,False,False,True,10.22496273813783,10.164071504534839,10.118531005234676,0.0196078431372549,0.021905427669695186,True,10.228249187724735,10.165981480017582,10.134380357177804,0.0196078431372549,0.020851514524756327,MNIST,50,10.005460090358595,w/o pruning ; w/o dropout
1,-0.20104039645533217,1,False,False,False,10.285918264685579,10.168169164329862,10.129067405144312,0.11764705882352941,0.026786021725975398,False,10.345913649029363,10.17467264071953,10.134330549245737,0.0784313725490196,0.03651820541458461,MNIST,50,10.142951474333133,w/o pruning ; w/o dropout
2,0.10353910321662681,2,False,False,True,10.200471136948115,10.138077188373066,10.1084006734745,0.0196078431372549,0.016980678193117688,True,10.160854904855876,10.13655191905513,10.11284742909002,0.0196078431372549,0.011704725455758966,MNIST,50,10.040158069957064,w/o pruning ; w/o dropout
3,0.25625604989357403,3,False,False,True,10.215762855380046,10.165200086090431,10.135415478863568,0.0196078431372549,0.019896946148002338,True,10.227548659959561,10.159568579610903,10.109543390648865,0.0196078431372549,0.023466802340406875,MNIST,50,10.044684472708669,w/o pruning ; w/o dropout
4,0.10505637060880432,4,False,False,True,10.19587740267958,10.12304610171504,10.071900727915988,0.0196078431372549,0.02190351543742536,True,10.165213917918955,10.120940246122387,10.09215191165074,0.0196078431372549,0.017543330983859094,MNIST,50,10.026284220547813,w/o pruning ; w/o dropout
5,-0.04065045873989767,0,True,False,True,10.642109220341576,10.274267222662147,10.10497760331275,0.0196078431372549,0.09390379493454729,True,10.612566912119537,10.277734175656233,10.113624519242038,0.0196078431372549,0.07374852605292395,MNIST,50,9.880711636295034,w/o pruning ; w/ dropout
6,-0.4820074550174388,1,True,False,True,10.594513676598295,10.26101828284706,10.102327124382775,0.0196078431372549,0.08384121716490307,True,10.684034046240745,10.312149659676834,10.147958434206622,0.0196078431372549,0.12258257168186491,MNIST,50,9.847654436676073,w/o pruning ; w/ dropout
7,0.059449889057126046,2,True,False,True,10.649329113026146,10.2676408181979,10.106615852405497,0.0196078431372549,0.0664790816723039,True,10.322870356207668,10.264594901866971,10.202681095460317,0.0196078431372549,0.026936692723656206,MNIST,50,9.90357387817774,w/o pruning ; w/ dropout
8,-0.04042751275116737,3,True,False,True,10.633793166232298,10.279552087229321,10.113730309596551,0.0196078431372549,0.06737409898776774,True,10.66170930548439,10.282266680506162,10.11203942139067,0.0196078431372549,0.06555812156981737,MNIST,50,9.920829334971952,w/o pruning ; w/ dropout
9,0.018014704499480772,4,True,False,True,10.654004395796722,10.264378648619578,10.103250569551088,0.0196078431372549,0.07313997417349756,True,10.6303838309002,10.263071259597645,10.103401114938075,0.0196078431372549,0.0705242904357295,MNIST,50,10.034996768947236,w/o pruning ; w/ dropout
10,4.350377369040286,0,False,True,True,9.256649258101234,9.184625164845038,9.11833467571297,0.0196078431372549,0.029152889094137806,False,9.170588070384644,9.03729197942684,8.905131001662868,0.0392156862745098,0.0373917851947513,MNIST,50,8.924205539871078,w/ pruning ; w/o dropout
11,0.8682664873051089,1,False,True,False,9.238795107261412,9.176601406316896,9.076527070889945,0.45098039215686275,0.03329042998998613,False,9.341728258153445,9.113276538398027,8.954434846069223,0.7450980392156863,0.09652609882883671,MNIST,50,9.173929029376273,w/ pruning ; w/o dropout
12,2.1793183319164333,2,False,True,True,9.220625769861726,9.154198942397116,9.07902226651167,0.0196078431372549,0.02988599123828076,False,9.231759738815587,9.037537004060303,8.917512141762213,0.35294117647058826,0.06872715949303246,MNIST,50,9.01362832719347,w/ pruning ; w/o dropout
13,3.8584989228565423,3,False,True,True,9.233633560710786,9.18506844950952,9.105920201674511,0.0196078431372549,0.0309627200376737,True,9.22516727840639,9.011347983696917,8.938716304121353,0.0196078431372549,0.05490295765836874,MNIST,50,8.926081693989303,w/ pruning ; w/o dropout
14,0.00925143435410951,4,False,True,True,9.239094475053966,9.178281704837637,9.073822736114256,0.0196078431372549,0.0305314882959506,True,9.351063906959938,9.177665035726168,9.017244107251582,0.0196078431372549,0.08818337388320154,MNIST,50,8.999983464985876,w/ pruning ; w/o dropout
15,18.607761262738723,0,True,True,True,9.318631755422599,9.234579817786482,9.128672288124054,0.0196078431372549,0.04206723952163978,True,8.645337521186736,8.592706174443517,8.539793313429417,0.0196078431372549,0.023718207131214995,MNIST,50,8.394271425415145,w/ pruning ; w/ dropout
16,22.643866731343948,1,True,True,True,9.339318609804595,9.249855007853087,9.178903986762663,0.0196078431372549,0.03346137608195908,True,8.638911627691828,8.589923230294838,8.536963033678823,0.0196078431372549,0.02334740782875764,MNIST,50,8.344730796065603,w/ pruning ; w/ dropout
17,22.324422184034137,2,True,True,True,9.344224952096297,9.248626949315534,9.15956919356721,0.0196078431372549,0.03624281709436644,True,8.626431316028372,8.582015654582483,8.529331356889767,0.0196078431372549,0.020833959086799827,MNIST,50,8.38628760471579,w/ pruning ; w/ dropout
18,23.41291523444344,3,True,True,True,9.353704340954623,9.24265266805909,9.19074307693359,0.0196078431372549,0.03187939763010801,True,8.68412816072749,8.604167149451099,8.56849964939999,0.0196078431372549,0.0210079423123744,MNIST,50,8.38615439885435,w/ pruning ; w/ dropout
19,28.22197200494259,4,True,True,True,9.308748352292973,9.24685706958335,9.188861870804281,0.0196078431372549,0.02876929934855034,True,8.639693561006254,8.571427456399677,8.529143717876817,0.0196078431372549,0.017174693773738016,MNIST,50,8.304509182830195,w/ pruning ; w/ dropout
20,0.33266184824952605,0,False,False,True,10.158673412482628,10.076147235366179,10.004877474195652,0.0196078431372549,0.034832720382121395,True,10.137479729152263,10.065573243599733,10.023954354749463,0.0196078431372549,0.027694187778081587,FASHION,50,9.877297515694314,w/o pruning ; w/o dropout
21,-0.4462586025964022,1,False,False,True,10.145137963715634,10.059163233293424,9.998134332494066,0.0196078431372549,0.028140378435608654,True,10.151322028056015,10.074860861984932,9.995771907234555,0.0196078431372549,0.040414578618409566,FASHION,50,9.906594118751464,w/o pruning ; w/o dropout
22,0.02754729459279031,2,False,False,True,10.17747806619406,10.061750354238947,9.984651847105768,0.0196078431372549,0.03316636827257317,True,10.175847712694278,10.06082608394755,9.987983558283114,0.0196078431372549,0.03326338062395699,FASHION,50,9.868033466680831,w/o pruning ; w/o dropout
23,-0.3690101742584601,3,False,False,True,10.16274987297426,10.095914715066346,10.035759466387308,0.0196078431372549,0.02694485570661239,True,10.195121026625252,10.10791570281269,10.037074538977928,0.0196078431372549,0.036702069760718874,FASHION,50,9.945486996038634,w/o pruning ; w/o dropout
24,0.23007602696987403,4,False,False,True,10.12498126971792,10.072449846228919,10.000295826862681,0.0196078431372549,0.031021896458581364,True,10.146808204803124,10.065031339512585,9.9981141079351,0.0196078431372549,0.0327928414168516,FASHION,50,9.898097391975897,w/o pruning ; w/o dropout
25,-0.088057175349932,0,True,False,True,10.138218320679838,10.042567860142208,10.001030893184115,0.0196078431372549,0.02892987193811681,True,10.163323741699896,10.045650477305944,9.983868942687439,0.0196078431372549,0.039560364296263965,FASHION,50,9.68333590341531,w/o pruning ; w/ dropout
26,0.033674136849754406,1,True,False,True,10.186017690854504,10.055804585898429,9.996999061726935,0.0196078431372549,0.04216538507313129,True,10.173163256976828,10.054445156780737,9.999457398285736,0.0196078431372549,0.03763488308500847,FASHION,50,9.682081971328495,w/o pruning ; w/ dropout
27,0.1805416314830781,2,True,False,True,10.125679068549523,10.062124673578841,9.991022233820555,0.0196078431372549,0.03140491543355124,True,10.173017072307665,10.055802375043715,9.999424566234865,0.0196078431372549,0.037646662957101354,FASHION,50,9.675834117797898,w/o pruning ; w/ dropout
28,0.05771986930434235,3,True,False,True,10.12601025508018,10.041739035125612,9.986299652005133,0.0196078431372549,0.0320447272690355,True,10.135496762998383,10.039862250358373,9.97682872078221,0.0196078431372549,0.03233184442069591,FASHION,50,9.687834908986705,w/o pruning ; w/ dropout
29,0.26394177861484497,4,True,False,True,10.178088972167464,10.049725167197115,9.983948779925903,0.0196078431372549,0.04255734213899136,True,10.151902563813445,10.038900028379153,9.979137865809955,0.0196078431372549,0.038545816573373595,FASHION,50,9.742573466519376,w/o pruning ; w/ dropout
